Season,LactationStage,Parity,MilkYield,pH,EC,SCC,Stage
,Late,,,7.425,3.37,5.491,Clinical
,Late,,,7.127,4.416,48.275,Clinical
,Late,,,6.821,5.116,30.5,Clinical
,Late,,,6.837,1.577,0.0,Clinical
,Late,,,7.421,6.577,18.293,Clinical
,Late,,,7.383,6.461,23.314,Clinical
,Late,,,7.104,7.698,81.525,Clinical
,Late,,,7.348,9.306,42.116,Clinical
,Late,,,6.681,4.841,19.993,Clinical
,Late,,,6.662,4.304,21.518,Clinical
,Late,,,7.18,7.427,42.949,Clinical
,Late,,,6.867,4.333,0.0,Clinical
,Late,,,7.693,8.204,41.517,Clinical
,Late,,,6.716,10.679,37.977,Clinical
,Late,,,6.896,6.28,39.393,Clinical
,Late,,,7.395,10.756,69.976,Clinical
,Late,,,6.67,4.169,19.037,Clinical
,Late,,,7.795,5.744,51.056,Clinical
,Late,,,7.115,7.869,38.573,Clinical
,Late,,,6.747,6.437,40.657,Clinical
,Late,,,7.4,7.15,26.382,Clinical
,Late,,,6.489,5.692,30.311,Clinical
,Late,,,6.702,3.719,2.447,Clinical
,Late,,,6.516,2.527,0.0,Clinical
,Late,,,6.902,4.002,0.0,Clinical
,Late,,,7.778,10.962,50.428,Clinical
,Late,,,7.148,7.146,56.92,Clinical
,Late,,,6.755,7.146,24.038,Clinical
,Late,,,6.569,5.777,46.685,Clinical
,Late,,,7.982,6.778,49.914,Clinical
,Late,,,6.902,7.035,7.641,Clinical
,Late,,,6.595,2.882,6.042,Clinical
,Late,,,6.819,6.503,48.073,Clinical
,Late,,,7.266,9.94,62.295,Clinical
,Late,,,6.612,7.195,22.63,Clinical
,Late,,,7.378,10.233,65.53,Clinical
,Late,,,6.511,2.311,23.935,Clinical
,Late,,,6.989,5.93,40.36,Clinical
,Late,,,7.301,7.392,34.442,Clinical
,Late,,,6.937,7.302,45.57,Clinical
,Late,,,6.957,7.817,36.956,Clinical
,Late,,,6.743,3.421,0.0,Clinical
,Late,,,6.952,8.1,26.794,Clinical
,Late,,,7.118,4.905,16.082,Clinical
,Late,,,6.506,3.682,6.07,Clinical
,Late,,,7.245,7.089,14.559,Clinical
,Late,,,7.44,7.733,44.645,Clinical
,Late,,,7.047,4.938,24.443,Clinical
,Late,,,7.221,3.089,0.0,Clinical
,Late,,,6.958,6.176,49.56,Clinical
,Late,,,6.772,4.039,4.108,Clinical
,Late,,,6.761,4.303,28.613,Clinical
,Late,,,6.671,5.534,0.0,Clinical
,Late,,,6.848,4.633,47.314,Clinical
,Late,,,6.951,1.261,0.0,Clinical
,Late,,,7.062,7.243,42.639,Clinical
,Late,,,7.11,8.499,34.963,Clinical
,Late,,,7.372,3.834,0.0,Clinical
,Late,,,6.399,3.209,5.006,Clinical
,Late,,,7.091,6.244,12.982,Clinical
,Late,,,6.982,2.766,30.037,Clinical
,Late,,,6.941,4.633,46.253,Clinical
,Late,,,6.603,2.211,0.0,Clinical
,Late,,,7.026,6.755,45.686,Clinical
,Late,,,7.976,4.669,34.271,Clinical
,Late,,,6.849,4.127,3.176,Clinical
,Late,,,6.723,8.214,55.679,Clinical
,Late,,,7.058,8.697,18.724,Clinical
,Late,,,6.571,0.008,0.0,Clinical
,Late,,,7.108,6.384,33.139,Clinical
,Late,,,6.542,5.842,28.297,Clinical
,Late,,,7.314,3.115,15.338,Clinical
,,Primiparous,,5.5,2.374,0.782,Healthy
,,Primiparous,,6.778,2.941,0.607,Healthy
,,Primiparous,,5.5,4.622,1.041,Healthy
,,Primiparous,,7.888,4.558,0.95,Healthy
,,Primiparous,,5.855,4.96,0.713,Healthy
,,Primiparous,,7.376,4.307,0.0,Healthy
,,Primiparous,,6.064,1.7,0.0,Healthy
,,Primiparous,,5.5,4.6,1.206,Healthy
,,Primiparous,,6.488,5.2,2.892,Healthy
,,Primiparous,,6.658,2.96,0.0,Healthy
,,Primiparous,,5.939,2.526,0.416,Healthy
,,Primiparous,,6.307,5.079,0.94,Healthy
,,Primiparous,,6.618,6.214,2.701,Healthy
,,Primiparous,,6.615,3.204,0.0,Healthy
,,Primiparous,,5.761,2.483,1.142,Healthy
,,Primiparous,,6.44,1.776,2.047,Healthy
,,Primiparous,,7.026,2.244,0.0,Healthy
,,Primiparous,,6.8,7.266,1.554,Healthy
,,Primiparous,,7.734,7.653,2.429,Healthy
,,Primiparous,,6.38,2.246,0.0,Healthy
,,Primiparous,,6.64,5.353,3.139,Healthy
,,Primiparous,,5.872,0.188,0.0,Healthy
,,Primiparous,,6.997,5.006,1.318,Healthy
,,Primiparous,,6.815,6.962,3.161,Healthy
,,Primiparous,,6.277,3.049,0.399,Healthy
,,Primiparous,,8.0,5.676,2.195,Healthy
,,Primiparous,,6.159,5.628,4.26,Healthy
,,Primiparous,,7.167,4.889,1.707,Healthy
,,Primiparous,,5.5,3.052,0.518,Healthy
,,Primiparous,,7.143,3.528,0.492,Healthy
,,Primiparous,,6.236,5.572,1.468,Healthy
,,Primiparous,,8.0,7.175,1.545,Healthy
,,Primiparous,,6.541,3.049,0.0,Healthy
,,Primiparous,,8.0,7.13,3.607,Healthy
,,Primiparous,,6.859,2.125,0.0,Healthy
,,Primiparous,,7.589,3.386,0.0,Healthy
,,Primiparous,,6.435,3.805,1.174,Healthy
,,Primiparous,,7.467,6.112,2.644,Healthy
,,Primiparous,,7.971,2.967,1.345,Healthy
,,Primiparous,,7.357,2.845,0.0,Healthy
,,Primiparous,,5.874,2.389,1.103,Healthy
,,Primiparous,,6.016,2.198,0.0,Healthy
,,Primiparous,,7.888,5.467,1.834,Healthy
,,Primiparous,,6.561,6.341,1.468,Healthy
,,Primiparous,,8.0,6.005,2.161,Healthy
,,Primiparous,,8.0,5.107,1.605,Healthy
,,Primiparous,,5.5,4.6,3.311,Healthy
,,Primiparous,,8.0,8.08,3.247,Healthy
,,Primiparous,,6.286,1.085,1.986,Healthy
,,Primiparous,,7.186,3.94,2.742,Healthy
,,Primiparous,,5.629,3.952,0.796,Healthy
,,Primiparous,,7.37,4.838,0.0,Healthy
,,Primiparous,,6.762,6.125,2.23,Healthy
,,Primiparous,,7.517,3.327,0.853,Healthy
,,Primiparous,,6.006,4.887,1.57,Healthy
,,Primiparous,,7.425,6.83,3.528,Healthy
,,Primiparous,,6.975,2.883,0.589,Healthy
,,Primiparous,,6.104,3.145,0.188,Healthy
,,Primiparous,,5.622,0.0,0.0,Healthy
,,Primiparous,,6.889,2.211,0.249,Healthy
,,Primiparous,,8.0,7.982,5.405,Healthy
,,Primiparous,,7.102,6.653,1.722,Healthy
,,Primiparous,,5.984,0.0,0.0,Healthy
,,Primiparous,,8.0,4.953,1.527,Healthy
,,Primiparous,,5.866,4.139,2.458,Healthy
,,Primiparous,,5.5,3.154,0.163,Healthy
,,Primiparous,,6.802,5.171,1.547,Healthy
,,Primiparous,,6.568,3.812,2.182,Healthy
,,Primiparous,,7.132,5.088,0.257,Healthy
,,Primiparous,,6.271,5.399,1.875,Healthy
,,Primiparous,,7.392,7.942,4.517,Healthy
,,Primiparous,,6.781,3.517,0.0,Healthy
,,Primiparous,,6.498,3.556,1.353,Healthy
,,Primiparous,,6.514,3.58,0.0,Healthy
,,Primiparous,,5.665,4.104,3.117,Healthy
,,Primiparous,,6.575,4.73,2.643,Healthy
,,Primiparous,,5.804,4.053,0.196,Healthy
,,Primiparous,,7.614,5.436,2.353,Healthy
,,Primiparous,,5.835,4.656,3.862,Healthy
,,Primiparous,,5.591,2.658,0.594,Healthy
,,Primiparous,,7.529,4.157,0.0,Healthy
,,Primiparous,,8.0,6.976,0.8,Healthy
,,Primiparous,,6.024,6.288,3.983,Healthy
,,Primiparous,,7.694,4.961,1.858,Healthy
,,Primiparous,,6.539,6.044,1.16,Healthy
,,Primiparous,,5.81,5.142,1.592,Healthy
,,Primiparous,,8.0,4.585,1.551,Healthy
,,Primiparous,,5.684,3.332,0.0,Healthy
,,Primiparous,,6.153,1.354,0.521,Healthy
,,Primiparous,,7.454,2.113,1.822,Healthy
,,Primiparous,,8.0,6.958,2.234,Healthy
,,Primiparous,,8.0,5.0,2.032,Healthy
,,Primiparous,,6.874,6.732,3.022,Healthy
,,Primiparous,,6.141,2.159,0.0,Healthy
,,Primiparous,,5.593,3.312,0.0,Healthy
,,Primiparous,,5.5,4.838,0.812,Healthy
,,Primiparous,,5.5,2.676,0.378,Healthy
,,Primiparous,,5.5,3.02,0.0,Healthy
,,Primiparous,,8.0,6.944,2.417,Healthy
,,Primiparous,,5.875,3.327,1.427,Healthy
,,Primiparous,,6.841,4.612,3.129,Subclinical
,,Primiparous,,6.633,4.241,0.0,Subclinical
,,Primiparous,,7.201,5.48,3.323,Subclinical
,,Primiparous,,7.534,5.755,3.494,Subclinical
,,Primiparous,,7.158,5.5,5.336,Subclinical
,,Primiparous,,6.697,4.933,3.046,Subclinical
,,Primiparous,,7.05,3.595,0.696,Subclinical
,,Primiparous,,7.47,5.018,2.976,Subclinical
,,Primiparous,,6.689,3.648,0.0,Subclinical
,,Primiparous,,6.767,4.785,3.191,Subclinical
,,Primiparous,,6.798,4.754,4.996,Subclinical
,,Primiparous,,6.781,4.26,1.935,Subclinical
,,Primiparous,,7.059,6.145,4.61,Subclinical
,,Primiparous,,6.886,5.096,2.157,Subclinical
,,Primiparous,,6.857,3.678,0.0,Subclinical
,,Primiparous,,6.982,4.67,3.54,Subclinical
,,Primiparous,,6.844,4.034,1.992,Subclinical
,,Primiparous,,6.406,5.271,1.595,Subclinical
,,Primiparous,,6.78,3.9,2.791,Subclinical
,,Primiparous,,6.731,4.236,3.811,Subclinical
,,Primiparous,,6.861,5.199,2.337,Subclinical
,,Primiparous,,6.344,4.207,1.57,Subclinical
,,Primiparous,,7.076,5.025,4.182,Subclinical
,,Primiparous,,6.266,5.467,3.892,Subclinical
,,Primiparous,,7.101,4.48,3.463,Subclinical
,,Primiparous,,6.381,4.519,2.043,Subclinical
,,Primiparous,,6.861,5.338,2.137,Subclinical
,,Primiparous,,6.604,4.816,6.845,Subclinical
,,Primiparous,,6.8,5.177,3.767,Subclinical
,,Primiparous,,7.549,4.372,3.135,Subclinical
,,Primiparous,,6.265,2.102,0.0,Subclinical
,,Primiparous,,6.9,4.638,2.92,Subclinical
,,Primiparous,,7.965,6.059,6.854,Subclinical
,,Primiparous,,6.616,4.709,2.674,Subclinical
,,Primiparous,,6.702,5.988,7.266,Subclinical
,,Primiparous,,6.899,3.091,0.0,Subclinical
,,Primiparous,,7.823,5.893,7.524,Subclinical
,,Primiparous,,7.369,5.64,3.555,Subclinical
,,Primiparous,,5.973,4.161,0.465,Subclinical
,,Primiparous,,6.913,3.917,1.454,Subclinical
,,Primiparous,,6.862,5.012,1.796,Subclinical
,,Primiparous,,7.281,4.9,0.855,Subclinical
,,Primiparous,,6.811,4.765,3.544,Subclinical
,,Primiparous,,7.34,5.254,4.134,Subclinical
,,Primiparous,,6.453,4.896,3.629,Subclinical
,,Primiparous,,6.699,3.133,2.973,Subclinical
,,Primiparous,,6.408,3.756,2.01,Subclinical
,,Primiparous,,6.419,3.08,0.0,Subclinical
,,Primiparous,,7.11,4.714,8.339,Subclinical
,,Primiparous,,6.492,3.614,0.233,Subclinical
,,Primiparous,,6.938,4.545,4.013,Subclinical
,,Primiparous,,6.498,3.269,0.0,Subclinical
,,Primiparous,,6.05,3.341,0.017,Subclinical
,,Primiparous,,6.623,5.443,6.408,Subclinical
,,Primiparous,,6.729,3.258,0.0,Subclinical
,,Primiparous,,6.634,4.003,0.722,Subclinical
,,Primiparous,,6.615,4.185,1.122,Subclinical
,,Primiparous,,6.925,5.164,2.431,Subclinical
,,Primiparous,,7.308,4.642,0.536,Subclinical
,,Primiparous,,6.987,4.345,3.205,Subclinical
,,Primiparous,,5.985,4.718,3.942,Subclinical
,,Primiparous,,6.31,2.948,2.866,Subclinical
,,Primiparous,,6.585,3.802,0.0,Subclinical
,,Primiparous,,6.724,4.45,3.927,Subclinical
,,Primiparous,,6.346,2.964,0.82,Subclinical
,,Primiparous,,7.212,4.064,4.149,Subclinical
,,Primiparous,,6.864,5.643,4.636,Subclinical
,,Primiparous,,5.942,3.48,2.525,Subclinical
,,Primiparous,,6.528,4.07,1.675,Subclinical
,,Primiparous,,5.806,4.697,1.127,Subclinical
,,Primiparous,,7.032,4.963,5.858,Subclinical
,,Primiparous,,6.996,4.802,1.892,Subclinical
,,Primiparous,,7.137,3.734,2.817,Subclinical
,,Primiparous,,6.454,5.228,4.144,Subclinical
,,Primiparous,,7.082,5.158,1.055,Subclinical
,,Primiparous,,6.54,4.897,3.644,Subclinical
,,Primiparous,,7.275,5.658,3.325,Subclinical
,,Primiparous,,6.563,4.492,0.0,Subclinical
,,Primiparous,,7.452,5.92,7.602,Subclinical
,,Primiparous,,6.281,4.994,7.214,Subclinical
,,Primiparous,,6.374,4.755,3.044,Subclinical
,,Primiparous,,6.294,4.436,3.899,Subclinical
,,Primiparous,,6.634,5.398,1.384,Subclinical
,,Primiparous,,6.312,4.187,2.11,Subclinical
,,Primiparous,,6.592,5.07,4.58,Subclinical
,,Primiparous,,7.159,5.102,5.03,Subclinical
,,Primiparous,,6.69,6.151,4.126,Subclinical
,,Primiparous,,7.608,5.813,3.045,Subclinical
,,Primiparous,,7.343,5.534,6.263,Subclinical
,,Primiparous,,7.291,5.628,3.924,Subclinical
,,Primiparous,,7.201,5.252,5.443,Subclinical
,,Primiparous,,6.075,4.113,0.735,Subclinical
,,Primiparous,,7.445,6.05,6.124,Subclinical
,,Primiparous,,7.025,4.256,5.304,Subclinical
,,Primiparous,,7.567,6.033,8.467,Subclinical
,,Primiparous,,6.645,3.91,1.838,Subclinical
,,Primiparous,,7.007,4.694,4.167,Subclinical
,,Primiparous,,6.96,4.171,3.241,Subclinical
,,Primiparous,,7.161,5.33,6.352,Subclinical
,,Primiparous,,6.412,4.572,0.752,Subclinical
,,Primiparous,,5.977,2.239,0.0,Clinical
,,Primiparous,,6.487,4.0,15.651,Clinical
,,Primiparous,,6.691,1.173,7.339,Clinical
,,Primiparous,,6.227,3.946,9.489,Clinical
,,Primiparous,,7.16,8.066,30.236,Clinical
,,Primiparous,,6.205,9.049,29.193,Clinical
,,Primiparous,,6.847,7.274,22.89,Clinical
,,Primiparous,,7.339,11.56,35.845,Clinical
,,Primiparous,,6.694,5.086,24.241,Clinical
,,Primiparous,,5.624,0.0,0.0,Clinical
,,Primiparous,,5.509,1.974,0.132,Clinical
,,Primiparous,,6.178,0.729,0.0,Clinical
,,Primiparous,,7.756,2.603,11.057,Clinical
,,Primiparous,,7.716,8.622,44.074,Clinical
,,Primiparous,,8.0,7.58,25.682,Clinical
,,Primiparous,,6.605,4.683,28.758,Clinical
,,Primiparous,,5.769,1.383,10.169,Clinical
,,Primiparous,,7.898,5.885,26.744,Clinical
,,Primiparous,,7.287,9.2,29.915,Clinical
,,Primiparous,,7.903,12.793,54.675,Clinical
,,Primiparous,,7.024,6.999,13.257,Clinical
,,Primiparous,,8.0,9.075,27.385,Clinical
,,Primiparous,,6.228,6.603,27.541,Clinical
,,Primiparous,,6.532,5.887,0.0,Clinical
,,Primiparous,,7.146,6.572,40.7,Clinical
,,Primiparous,,6.286,1.24,0.0,Clinical
,,Primiparous,,5.777,6.441,35.685,Clinical
,,Primiparous,,7.268,8.529,27.662,Clinical
,,Primiparous,,6.894,4.37,1.824,Clinical
,,Primiparous,,5.587,3.679,0.389,Clinical
,,Primiparous,,7.651,6.543,15.028,Clinical
,,Primiparous,,6.196,4.198,14.699,Clinical
,,Primiparous,,5.951,3.847,5.589,Clinical
,,Primiparous,,6.334,2.9,1.843,Clinical
,,Primiparous,,5.96,4.464,0.0,Clinical
,,Primiparous,,7.937,12.148,31.23,Clinical
,,Primiparous,,7.461,4.36,21.716,Clinical
,,Primiparous,,5.841,4.577,0.0,Clinical
,,Primiparous,,6.794,2.608,9.58,Clinical
,,Primiparous,,6.227,5.349,4.752,Clinical
,,Primiparous,,6.877,5.447,0.351,Clinical
,,Primiparous,,7.169,9.083,17.184,Clinical
,,Primiparous,,8.0,10.374,23.92,Clinical
,,Primiparous,,5.67,3.897,0.0,Clinical
,,Primiparous,,8.0,8.004,14.296,Clinical
,,Primiparous,,5.948,6.144,4.736,Clinical
,,Primiparous,,7.019,7.527,13.983,Clinical
,,Primiparous,,6.939,5.167,19.529,Clinical
,,Primiparous,,7.512,5.604,13.706,Clinical
,,Primiparous,,6.645,1.349,0.0,Clinical
,,Primiparous,,8.0,5.928,5.267,Clinical
,,Primiparous,,6.196,5.697,17.46,Clinical
,,Primiparous,,6.837,2.937,0.865,Clinical
,,Primiparous,,5.572,3.377,11.835,Clinical
,,Primiparous,,5.854,0.0,6.723,Clinical
,,Primiparous,,6.429,7.01,15.334,Clinical
,,Primiparous,,6.834,6.047,1.3,Clinical
,,Primiparous,,7.099,4.582,0.0,Clinical
,,Primiparous,,7.284,5.145,8.14,Clinical
,,Primiparous,,5.891,7.206,29.89,Clinical
,,Primiparous,,7.848,5.938,0.0,Clinical
,,Primiparous,,8.0,7.903,14.71,Clinical
,,Primiparous,,7.355,8.542,25.647,Clinical
,,Primiparous,,8.0,9.573,16.749,Clinical
,,Primiparous,,6.374,6.512,0.0,Clinical
,,Primiparous,,6.845,1.772,0.0,Clinical
,,Primiparous,,6.711,4.023,0.0,Clinical
,,Primiparous,,5.993,8.975,52.083,Clinical
,,Primiparous,,5.934,7.253,12.196,Clinical
,,Primiparous,,7.096,5.308,1.506,Clinical
,,Primiparous,,7.865,6.956,12.834,Clinical
,,Primiparous,,5.806,1.365,0.0,Clinical
,,Primiparous,,6.991,2.539,0.0,Clinical
,,Primiparous,,8.0,9.97,33.401,Clinical
,,Primiparous,,6.902,9.463,36.789,Clinical
,,Primiparous,,6.685,1.53,0.0,Clinical
,,Primiparous,,7.726,4.997,14.487,Clinical
,,Primiparous,,6.653,4.331,0.0,Clinical
,,Primiparous,,6.78,7.181,9.95,Clinical
,,Primiparous,,7.027,3.609,8.01,Clinical
,,Primiparous,,6.785,2.806,17.653,Clinical
,,Primiparous,,7.816,5.2,18.466,Clinical
,,Primiparous,,7.464,7.508,0.0,Clinical
,,Primiparous,,7.886,5.391,7.397,Clinical
,,Primiparous,,8.0,9.71,29.043,Clinical
,,Primiparous,,5.5,5.329,0.0,Clinical
,,Primiparous,,6.077,3.084,18.977,Clinical
,,Primiparous,,7.676,6.006,19.249,Clinical
,,Primiparous,,6.44,4.738,8.184,Clinical
,,Primiparous,,7.852,8.867,35.204,Clinical
,,Primiparous,,6.654,6.459,14.051,Clinical
,,Primiparous,,6.006,2.807,0.0,Clinical
,,Primiparous,,7.799,6.141,0.0,Clinical
,,Primiparous,,7.031,5.611,14.696,Clinical
,,Primiparous,,7.808,8.916,20.03,Clinical
,,Primiparous,,6.425,2.006,4.505,Clinical
,,Primiparous,,8.0,6.604,15.205,Clinical
,,Primiparous,,8.0,8.514,33.495,Clinical
,,Primiparous,,5.908,5.137,0.0,Clinical
,,Primiparous,,5.959,2.863,0.0,Clinical
,,2nd,,6.48,2.861,0.956,Healthy
,,2nd,,6.966,3.162,1.536,Healthy
,,2nd,,6.268,4.637,1.465,Healthy
,,2nd,,6.57,4.156,2.879,Healthy
,,2nd,,6.114,4.164,2.541,Healthy
,,2nd,,6.818,6.852,3.622,Healthy
,,2nd,,6.905,4.756,3.751,Healthy
,,2nd,,6.557,3.949,2.767,Healthy
,,2nd,,6.383,2.733,0.0,Healthy
,,2nd,,6.783,5.94,3.465,Healthy
,,2nd,,7.035,3.811,0.267,Healthy
,,2nd,,6.456,4.041,1.064,Healthy
,,2nd,,6.809,4.294,1.584,Healthy
,,2nd,,6.544,3.434,0.101,Healthy
,,2nd,,6.508,4.077,1.051,Healthy
,,2nd,,6.587,3.956,2.739,Healthy
,,2nd,,6.139,2.983,3.597,Healthy
,,2nd,,6.186,2.477,0.06,Healthy
,,2nd,,5.812,2.914,2.464,Healthy
,,2nd,,6.004,1.612,0.0,Healthy
,,2nd,,6.883,5.853,2.501,Healthy
,,2nd,,6.806,5.975,5.942,Healthy
,,2nd,,6.471,2.056,0.0,Healthy
,,2nd,,6.406,3.83,0.402,Healthy
,,2nd,,6.963,6.116,3.335,Healthy
,,2nd,,6.955,5.263,2.673,Healthy
,,2nd,,6.886,4.891,5.096,Healthy
,,2nd,,6.042,3.02,0.0,Healthy
,,2nd,,6.718,5.724,2.988,Healthy
,,2nd,,6.048,4.276,2.144,Healthy
,,2nd,,5.861,3.203,0.0,Healthy
,,2nd,,6.321,3.103,0.958,Healthy
,,2nd,,6.602,3.196,1.284,Healthy
,,2nd,,6.044,3.799,0.0,Healthy
,,2nd,,6.428,4.565,2.301,Healthy
,,2nd,,7.041,4.994,2.743,Healthy
,,2nd,,6.402,4.228,1.776,Healthy
,,2nd,,6.525,2.597,0.0,Healthy
,,2nd,,6.691,3.892,0.0,Healthy
,,2nd,,7.091,5.6,2.699,Healthy
,,2nd,,6.151,2.909,1.376,Healthy
,,2nd,,6.61,3.882,1.557,Healthy
,,2nd,,6.267,5.226,4.213,Healthy
,,2nd,,6.392,3.468,0.0,Healthy
,,2nd,,6.027,2.238,0.0,Healthy
,,2nd,,6.443,2.889,0.0,Healthy
,,2nd,,6.742,5.082,0.0,Healthy
,,2nd,,6.514,2.967,1.011,Healthy
,,2nd,,6.842,3.931,0.0,Healthy
,,2nd,,6.394,1.979,0.0,Healthy
,,2nd,,6.462,5.046,0.533,Healthy
,,2nd,,6.337,2.575,0.0,Healthy
,,2nd,,6.134,4.553,0.4,Healthy
,,2nd,,6.605,4.031,0.0,Healthy
,,2nd,,6.499,4.765,0.06,Healthy
,,2nd,,6.851,3.989,0.343,Healthy
,,2nd,,6.751,4.002,1.071,Healthy
,,2nd,,6.447,4.25,0.0,Healthy
,,2nd,,5.901,3.836,1.977,Healthy
,,2nd,,6.232,3.569,0.723,Healthy
,,2nd,,6.81,2.841,0.0,Healthy
,,2nd,,6.44,4.767,5.405,Healthy
,,2nd,,6.478,2.888,0.181,Healthy
,,2nd,,7.036,5.16,1.178,Healthy
,,2nd,,6.905,5.464,1.309,Healthy
,,2nd,,6.697,5.443,4.397,Healthy
,,2nd,,6.536,3.943,2.637,Healthy
,,2nd,,6.124,4.025,0.0,Healthy
,,2nd,,6.944,4.678,3.726,Healthy
,,2nd,,6.737,3.466,2.445,Healthy
,,2nd,,7.118,6.002,2.41,Healthy
,,2nd,,6.45,4.27,0.189,Healthy
,,2nd,,7.169,5.404,0.0,Healthy
,,2nd,,6.682,4.183,1.093,Healthy
,,2nd,,6.427,4.842,3.491,Healthy
,,2nd,,6.662,4.159,1.105,Healthy
,,2nd,,6.567,3.584,1.29,Healthy
,,2nd,,6.726,5.986,5.152,Healthy
,,2nd,,6.313,4.674,0.249,Healthy
,,2nd,,6.811,4.231,0.0,Healthy
,,2nd,,6.661,2.012,0.0,Healthy
,,2nd,,6.496,4.285,0.71,Healthy
,,2nd,,5.991,2.662,0.0,Healthy
,,2nd,,6.769,4.626,3.431,Healthy
,,2nd,,6.703,3.849,0.412,Healthy
,,2nd,,6.055,3.414,1.652,Healthy
,,2nd,,6.807,5.987,2.93,Healthy
,,2nd,,7.045,4.897,4.318,Healthy
,,2nd,,6.552,4.947,4.18,Healthy
,,2nd,,6.49,4.401,3.244,Healthy
,,2nd,,6.512,3.021,2.872,Healthy
,,2nd,,6.391,4.189,2.763,Healthy
,,2nd,,6.341,3.039,0.086,Healthy
,,2nd,,5.914,3.027,0.0,Healthy
,,2nd,,6.463,2.739,1.726,Healthy
,,2nd,,6.597,5.683,2.55,Healthy
,,2nd,,6.243,4.057,0.561,Healthy
,,2nd,,6.136,4.991,1.024,Healthy
,,2nd,,5.898,4.485,0.503,Healthy
,,2nd,,6.341,2.343,1.424,Healthy
,,2nd,,5.599,3.639,4.029,Subclinical
,,2nd,,7.14,5.078,0.0,Subclinical
,,2nd,,6.031,4.291,0.867,Subclinical
,,2nd,,6.943,6.006,7.234,Subclinical
,,2nd,,5.656,6.972,7.539,Subclinical
,,2nd,,6.758,6.436,11.004,Subclinical
,,2nd,,5.5,3.063,0.0,Subclinical
,,2nd,,6.933,5.512,4.288,Subclinical
,,2nd,,6.171,1.013,0.0,Subclinical
,,2nd,,8.0,5.243,5.419,Subclinical
,,2nd,,5.5,3.985,1.266,Subclinical
,,2nd,,6.074,2.884,0.191,Subclinical
,,2nd,,7.104,3.123,0.735,Subclinical
,,2nd,,6.723,3.048,5.745,Subclinical
,,2nd,,5.992,2.937,0.0,Subclinical
,,2nd,,8.0,7.319,4.63,Subclinical
,,2nd,,7.756,6.125,5.917,Subclinical
,,2nd,,6.45,3.297,2.5,Subclinical
,,2nd,,6.269,7.035,2.949,Subclinical
,,2nd,,8.0,6.054,6.038,Subclinical
,,2nd,,7.51,4.594,5.526,Subclinical
,,2nd,,5.5,1.104,0.0,Subclinical
,,2nd,,5.632,3.254,2.346,Subclinical
,,2nd,,7.392,5.804,3.263,Subclinical
,,2nd,,7.092,5.31,6.409,Subclinical
,,2nd,,7.459,5.552,2.442,Subclinical
,,2nd,,6.172,3.31,0.894,Subclinical
,,2nd,,7.001,6.119,4.977,Subclinical
,,2nd,,6.775,5.005,2.532,Subclinical
,,2nd,,5.927,1.206,0.0,Subclinical
,,2nd,,7.186,4.142,2.307,Subclinical
,,2nd,,7.18,6.009,2.461,Subclinical
,,2nd,,7.657,7.44,4.118,Subclinical
,,2nd,,6.019,5.813,4.135,Subclinical
,,2nd,,5.5,0.526,0.0,Subclinical
,,2nd,,5.713,3.036,1.279,Subclinical
,,2nd,,8.0,5.71,7.457,Subclinical
,,2nd,,8.0,8.318,8.586,Subclinical
,,2nd,,5.5,3.617,4.163,Subclinical
,,2nd,,6.687,7.364,8.486,Subclinical
,,2nd,,7.271,6.971,6.942,Subclinical
,,2nd,,5.5,1.646,2.117,Subclinical
,,2nd,,6.033,3.663,0.0,Subclinical
,,2nd,,8.0,9.033,6.726,Subclinical
,,2nd,,6.893,3.868,3.934,Subclinical
,,2nd,,7.219,6.495,6.376,Subclinical
,,2nd,,8.0,5.976,1.523,Subclinical
,,2nd,,6.406,1.997,0.0,Subclinical
,,2nd,,5.859,2.41,0.0,Subclinical
,,2nd,,7.226,4.486,2.852,Subclinical
,,2nd,,7.565,4.444,2.693,Subclinical
,,2nd,,7.089,2.144,0.0,Subclinical
,,2nd,,7.072,5.851,9.7,Subclinical
,,2nd,,6.902,6.175,4.673,Subclinical
,,2nd,,7.028,7.604,1.782,Subclinical
,,2nd,,7.132,8.431,8.464,Subclinical
,,2nd,,8.0,5.37,4.493,Subclinical
,,2nd,,6.79,1.407,0.0,Subclinical
,,2nd,,5.773,4.99,5.536,Subclinical
,,2nd,,7.052,6.338,4.976,Subclinical
,,2nd,,7.842,5.921,5.233,Subclinical
,,2nd,,6.521,5.566,3.335,Subclinical
,,2nd,,7.639,3.961,0.18,Subclinical
,,2nd,,7.379,5.285,3.164,Subclinical
,,2nd,,7.561,4.683,3.12,Subclinical
,,2nd,,8.0,8.451,11.783,Subclinical
,,2nd,,6.506,6.387,3.025,Subclinical
,,2nd,,5.944,0.313,2.092,Subclinical
,,2nd,,5.982,3.758,0.0,Subclinical
,,2nd,,7.386,4.853,0.651,Subclinical
,,2nd,,7.157,2.993,0.0,Subclinical
,,2nd,,5.5,0.595,0.0,Subclinical
,,2nd,,5.5,0.643,0.0,Subclinical
,,2nd,,6.271,7.305,10.614,Subclinical
,,2nd,,5.979,4.801,5.082,Subclinical
,,2nd,,6.222,1.915,0.018,Subclinical
,,2nd,,6.604,3.939,3.53,Subclinical
,,2nd,,6.084,2.296,0.708,Subclinical
,,2nd,,7.107,3.334,4.119,Subclinical
,,2nd,,5.5,2.209,0.0,Subclinical
